"Christie_murder_is_announced" "Christie_murder_of_rodger_ackroyd" "Christie_the_ABC_murders" "Francis_dead_cert" "Francis_odds_against" "M.Westmacott_giants_bread" "Stout_black_orchids" "Stout_right_to_die" "Stout_the_silent_speaker"
"round" 0.102130656805776 0.0699905306929063 0.0578346699568168 0.169233759848147 0.156486929095651 0.0769310153955849 0.00346927093271349 0.00560129950148434 0.00926048419103056
"turned" 0.0880436696601514 0.0699905306929063 0.0616903146206046 0.0983385361279773 0.0800630800024262 0.0506618881873364 0.0988742215823345 0.113893089863515 0.0608546103982008
"old" 0.15143511181546 0.0494050804891103 0.127236273904997 0.0640343956182178 0.0861284648510948 0.132283819155823 0.0451005221252754 0.048544595679531 0.0238126736340786
"couldn" 0.0528262017960909 0.0164683601630368 0.0269895126465145 0.050312739414314 0.0861284648510948 0.147294748989108 0.0693854186542698 0.0560129950148434 0.0529170525201746
"thing" 0.059869695368903 0.0823418008151838 0.0809685379395435 0.0377345545607355 0.0703584642445563 0.157614763249491 0.0485697930579889 0.0280064975074217 0.0529170525201746
"another" 0.0493044550096848 0.0288196302853143 0.0732572486119679 0.0766125804717963 0.0921938496997634 0.0544146206456576 0.0919356797169075 0.0840194925222652 0.0793755787802619
"last" 0.0774784293009333 0.115278521141257 0.10410240592227 0.104055892879604 0.0691453872748226 0.0656728180206213 0.0503044285243456 0.0448103960118748 0.0568858314591877
"wouldn" 0.0457827082232787 0.0247025402445551 0.0154225786551511 0.0514562107646393 0.0909807727300297 0.074116466051844 0.0572429703897726 0.132564088201796 0.0754067998412488
"being" 0.0211304807184363 0.0905759808967022 0.053979025293029 0.0491692680639887 0.07157154121429 0.101323776374673 0.0520390639907024 0.0541458951810153 0.0926048419103056
"should" 0.0246522275048424 0.0782247107744246 0.0616903146206046 0.072038695070495 0.0812761569721599 0.0975710439163516 0.0381619802598484 0.0690826938516402 0.0529170525201746
"wanted" 0.063391442155309 0.0576392605706287 0.0771128932757557 0.050312739414314 0.0570146175774853 0.0797455647393258 0.0555083349234158 0.0952220915252339 0.0846672840322794
"jane" 0.0316957210776545 0 0 0 0 0.34056047059265 0 0 0
"looking" 0.0810001760873393 0.0452879904483511 0.127236273904997 0.102912421529279 0.0849153878813611 0.0581673531039788 0.0711200541206266 0.0261393976735936 0.0343960841381135
"found" 0.0810001760873393 0.0699905306929063 0.13880320789636 0.0869038226247241 0.0994723115181658 0.0394036908123728 0.0416312511925619 0.0354748968427342 0.0582087577721921
"sure" 0.063391442155309 0.0617563506113879 0.0732572486119679 0.0651778669685431 0.0618669254564202 0.0788073816247455 0.0520390639907024 0.082152392688437 0.0595316840851965
"really" 0.130304631097024 0.0823418008151838 0.0578346699568168 0.0354476118600848 0.0655061563656214 0.128531086697502 0.0242848965289944 0.0298735973412498 0.0476253472681572
"cramer" 0 0 0 0 0 0 0.234175787958161 0.0840194925222652 0.236803810027781
"inspector" 0.295826730058109 0.312898843097699 0.300740283775447 0.0274433124078076 0.00970461575786984 0 0.0555083349234158 0.0130696988367968 0.0661463156502183
"am" 0.0845219228737454 0.148215241467331 0.111813695249846 0.0365910832104102 0.013343846667071 0.0497237050727561 0.0797932314524103 0.0952220915252339 0.0952506945363143
"police" 0.063391442155309 0.0905759808967022 0.20820481184454 0.0777560518221216 0.0351792321222782 0 0.0555083349234158 0.097089191359062 0.0952506945363143
"sebastian" 0 0 0 0 0 0.325549540759365 0 0 0
"sir" 0.126782884310618 0.127629791263535 0.262183837137569 0.0628909242678925 0.0242615393946746 0.0253309440936682 0.0607122413224861 0.0373419966765623 0.0635004630242096
"o" 0.0176087339320303 0.0452879904483511 0.0424120913016656 0.0114347135032532 0.031540001213077 0.00656728180206213 0.0607122413224861 0.117627289531171 0.222251620584733
"house" 0.154956858601867 0.139981061385813 0.0925354719309068 0.0343041405097595 0.0400315400012131 0.0553528037602379 0.0763239605196968 0.0448103960118748 0.0568858314591877
"enough" 0.0105652403592182 0.0288196302853143 0.0154225786551511 0.0766125804717963 0.0873415418208285 0.0403418739269531 0.0711200541206266 0.0746839933531246 0.068792168276227
"find" 0.0774784293009333 0.0988101609782206 0.0925354719309068 0.0777560518221216 0.0703584642445563 0.0225163947499273 0.0433658866589186 0.0728168935192965 0.0595316840851965
"sat" 0.0563479485824969 0.0452879904483511 0.0655459592843923 0.0560300961659406 0.058227694547219 0.052538254416497 0.0676507831879131 0.0896207920237495 0.0595316840851965
"quite" 0.112695897164994 0.0741076207336654 0.111813695249846 0.0400214972613861 0.0630800024261539 0.111643790635056 0.0312234383944214 0.0186709983382811 0.0198438946950655
"mean" 0.0950871632329636 0.0535221705298695 0.0771128932757557 0.0228694270065064 0.0460969248498817 0.115396523093377 0.0520390639907024 0.0392090965103904 0.0463024209551528
"morning" 0.0845219228737454 0.123512701222776 0.0501233806292412 0.0548866248156152 0.0739976951537575 0.0253309440936682 0.0451005221252754 0.082152392688437 0.0661463156502183
"without" 0.0105652403592182 0.0288196302853143 0.0347008019740901 0.0834734085737482 0.0618669254564202 0.0516000713019167 0.0763239605196968 0.0354748968427342 0.0780526524672576
"same" 0.059869695368903 0.0741076207336654 0.111813695249846 0.050312739414314 0.0667192333353551 0.0806837478539061 0.0294888029280647 0.0261393976735936 0.0489482735811615
"mind" 0.0281739742912485 0.0329367203260735 0.0462677359654534 0.0571735675162659 0.0533753866682841 0.0891273958851289 0.0433658866589186 0.0373419966765623 0.0714380209022357
"better" 0.0457827082232787 0.0576392605706287 0.0501233806292412 0.0377345545607355 0.0618669254564202 0.0675491842497819 0.0485697930579889 0.0784181930207808 0.0608546103982008
"gave" 0.0352174678640606 0.0658734406521471 0.0616903146206046 0.0857603512743988 0.0642930793958877 0.0450327894998546 0.0589776058561293 0.0354748968427342 0.054239978833179
"since" 0.0281739742912485 0.0576392605706287 0.0347008019740901 0.0262998410574823 0.0327530781828107 0.03096004278115 0.0728546895869833 0.112025990029687 0.125677999735415
"stood" 0.0387392146504666 0.0699905306929063 0.0269895126465145 0.0651778669685431 0.0618669254564202 0.0534764375310773 0.0693854186542698 0.0634813943501559 0.0489482735811615
"ever" 0.0140869871456242 0.0123512701222776 0.0424120913016656 0.0377345545607355 0.0460969248498817 0.113520156864217 0.0520390639907024 0.065348494183984 0.0449794946421484
"case" 0.0211304807184363 0.0782247107744246 0.0848241826033313 0.0228694270065064 0.0776369260629587 0.0206400285207667 0.0537736994570591 0.0298735973412498 0.140230189178463
"money" 0.186652579679521 0.185269051834164 0.0424120913016656 0.0354476118600848 0.0339661551525444 0.0759928322810046 0.0190809901299242 0.0261393976735936 0.0423336420161397
"ask" 0.0528262017960909 0.0823418008151838 0.0655459592843923 0.0525996821149646 0.0376053860617456 0.0272073103228288 0.0537736994570591 0.106424690528203 0.0767297261542532
"himself" 0.0563479485824969 0.0617563506113879 0.0694016039481801 0.0480257967136633 0.0545884636380178 0.0722400998226834 0.0555083349234158 0.031740697175078 0.054239978833179
"half" 0.0387392146504666 0.0699905306929063 0.0269895126465145 0.0731821664208203 0.0921938496997634 0.0272073103228288 0.0607122413224861 0.0634813943501559 0.0370419367641222
"chair" 0.0105652403592182 0.086458890855943 0.0269895126465145 0.0102912421529279 0.0509492327288166 0.0206400285207667 0.102343492515048 0.130696988367968 0.083344357719275
"name" 0.0528262017960909 0.0329367203260735 0.0848241826033313 0.0606039815672418 0.0303269242433432 0.0422182401561137 0.0589776058561293 0.097089191359062 0.0502711998941659
"home" 0.0352174678640606 0.0658734406521471 0.0501233806292412 0.0548866248156152 0.0460969248498817 0.052538254416497 0.0537736994570591 0.0877536921899214 0.0423336420161397
"may" 0.063391442155309 0.0617563506113879 0.0886798272671191 0.0240128983568317 0.0169830775762722 0.0347127752394712 0.0572429703897726 0.143766687204765 0.0701150945892314
"evening" 0.0422609614368727 0.107044341059739 0.0771128932757557 0.0274433124078076 0.0218353854552071 0.0300218596665697 0.0294888029280647 0.13816538770328 0.0886360629712925
"won" 0.0246522275048424 0.0329367203260735 0.0115669339913634 0.0640343956182178 0.0570146175774853 0.064734634906041 0.0537736994570591 0.0784181930207808 0.0330731578251091
"seen" 0.0704349357281212 0.0905759808967022 0.0655459592843923 0.0537431534652899 0.0303269242433432 0.0487855219581758 0.0468351575916321 0.0746839933531246 0.0489482735811615
"girl" 0.109174150378588 0.0946930709374614 0.192782233189389 0.0274433124078076 0.0303269242433432 0.0806837478539061 0.0294888029280647 0.0392090965103904 0.00926048419103056
"four" 0.0140869871456242 0.0329367203260735 0.0231338679827267 0.0583170388665912 0.0509492327288166 0.0272073103228288 0.07458932505334 0.0765510931869527 0.0780526524672576
"father" 0.0316957210776545 0.00411709004075919 0.00771128932757557 0.0697517523698444 0.0254746163644083 0.113520156864217 0.0451005221252754 0.0466774958457029 0.0185209683820611
"mother" 0.0810001760873393 0.0164683601630368 0.0347008019740901 0.00343041405097595 0.013343846667071 0.1857602566869 0.00346927093271349 0.0522787953471872 0.00132292631300437
"give" 0.0316957210776545 0.0576392605706287 0.0501233806292412 0.0617474529175671 0.0606538484866865 0.0478473388435955 0.0329580738607782 0.0504116955133591 0.054239978833179
"own" 0.0316957210776545 0.0576392605706287 0.0578346699568168 0.0583170388665912 0.0606538484866865 0.0844364803122273 0.0329580738607782 0.00933549916914057 0.0330731578251091
"horse" 0 0 0.0115669339913634 0.260711467874172 0.0424576939406805 0.00750546491664243 0.00173463546635675 0.00186709983382811 0
"heard" 0.0880436696601514 0.148215241467331 0.0732572486119679 0.0525996821149646 0.0303269242433432 0.0422182401561137 0.0451005221252754 0.0504116955133591 0.0330731578251091
"those" 0.0457827082232787 0.086458890855943 0.0501233806292412 0.0388780259110608 0.0473100018196155 0.0534764375310773 0.0676507831879131 0.0298735973412498 0.054239978833179
"once" 0.0915654164465575 0.0782247107744246 0.0501233806292412 0.0434519113123621 0.0533753866682841 0.0666110011352016 0.0346927093271349 0.0280064975074217 0.0343960841381135
"ten" 0.0176087339320303 0.107044341059739 0.0269895126465145 0.0594605102169165 0.0351792321222782 0.0121963804895439 0.0520390639907024 0.0690826938516402 0.0965736208493187
"done" 0.0352174678640606 0.0699905306929063 0.0385564466378779 0.0480257967136633 0.0642930793958877 0.0562909868748182 0.0451005221252754 0.0336077970089061 0.0449794946421484
"night" 0.063391442155309 0.131746881304294 0.0424120913016656 0.025156369707157 0.0570146175774853 0.0600437193331394 0.0503044285243456 0.0336077970089061 0.0357190104511179
"felt" 0.059869695368903 0.0164683601630368 0.0501233806292412 0.0548866248156152 0.0327530781828107 0.1238401711246 0.0173463546635675 0.00933549916914057 0.0132292631300437
"most" 0.0457827082232787 0.0494050804891103 0.0462677359654534 0.0594605102169165 0.0497361557590829 0.0722400998226834 0.0294888029280647 0.016803898504453 0.0436565683291441
"opened" 0.105652403592182 0.0494050804891103 0.0732572486119679 0.0537431534652899 0.0412446169709468 0.0206400285207667 0.0797932314524103 0.0541458951810153 0.0343960841381135
"years" 0.0669131889417151 0.020585450203796 0.0385564466378779 0.0308737264587836 0.0655061563656214 0.0666110011352016 0.0329580738607782 0.0672155940178121 0.0317502315121048
"everything" 0.059869695368903 0.086458890855943 0.0694016039481801 0.0194390129555304 0.0266876933341421 0.109767424405896 0.0277541674617079 0.0149367986706249 0.0343960841381135
"murder" 0.112695897164994 0.0741076207336654 0.281462060456508 0.0125781848535785 0.00363923090920119 0.00281454934374091 0.0346927093271349 0.0728168935192965 0.083344357719275
"perhaps" 0.112695897164994 0.0370538103668327 0.111813695249846 0.046882325363338 0.0424576939406805 0.0759928322810046 0.00867317733178373 0.0280064975074217 0.0171980420690568
"suppose" 0.0563479485824969 0.0288196302853143 0.0462677359654534 0.0308737264587836 0.0630800024261539 0.0628582686768804 0.0416312511925619 0.0410761963442185 0.0436565683291441
"though" 0.00352174678640606 0.0452879904483511 0.00771128932757557 0.0708952237201697 0.0545884636380178 0.0806837478539061 0.0294888029280647 0.031740697175078 0.0251355999470829
"isn" 0.0774784293009333 0.0329367203260735 0.0347008019740901 0.0377345545607355 0.0363923090920119 0.0806837478539061 0.0277541674617079 0.0504116955133591 0.0370419367641222
"new" 0.0387392146504666 0.0164683601630368 0.0616903146206046 0.0354476118600848 0.044883847880148 0.0544146206456576 0.0381619802598484 0.0616142945163278 0.0621775367112052
"uncle" 0.00352174678640606 0.0905759808967022 0 0.118921020433833 0.00242615393946746 0.106952875062155 0.00346927093271349 0 0.0185209683820611
"place" 0.0528262017960909 0.0535221705298695 0.0771128932757557 0.0411649686117114 0.0703584642445563 0.0553528037602379 0.0555083349234158 0.016803898504453 0.0211668210080698
"someone" 0.105652403592182 0.0658734406521471 0.0694016039481801 0.0583170388665912 0.0497361557590829 0.03096004278115 0.0398966157262051 0.0429432961780466 0.0277814525730917
"car" 0.0352174678640606 0.0164683601630368 0.0462677359654534 0.102912421529279 0.0533753866682841 0.0150109298332849 0.0346927093271349 0.0616142945163278 0.0343960841381135
"seemed" 0.063391442155309 0.0123512701222776 0.0616903146206046 0.0571735675162659 0.0558015406077516 0.0769310153955849 0.0225502610626377 0.00560129950148434 0.0304273051991004
"young" 0.154956858601867 0.0946930709374614 0.134947563232572 0.0377345545607355 0.0194092315157397 0.0516000713019167 0.0364273447934916 0.0242722978397655 0.0185209683820611
"george" 0.00352174678640606 0.00411709004075919 0.0115669339913634 0.121207963134484 0.0218353854552071 0.110705607520476 0 0.00560129950148434 0.00132292631300437
"next" 0.0422609614368727 0.0411709004075919 0.0886798272671191 0.0811864658730976 0.0558015406077516 0.0300218596665697 0.0381619802598484 0.016803898504453 0.0343960841381135
"anyone" 0.0704349357281212 0.0617563506113879 0.0616903146206046 0.0331606691594342 0.0606538484866865 0.0318982258957303 0.0416312511925619 0.048544595679531 0.0476253472681572
"end" 0.0140869871456242 0.0452879904483511 0.0501233806292412 0.0571735675162659 0.0812761569721599 0.0403418739269531 0.0433658866589186 0.0242722978397655 0.0317502315121048
"five" 0.0211304807184363 0.0535221705298695 0.0308451573103023 0.0423084399620368 0.0412446169709468 0.021578211635347 0.0433658866589186 0.104557590694374 0.0621775367112052
"front" 0.0493044550096848 0.0452879904483511 0.0462677359654534 0.0640343956182178 0.031540001213077 0.0187636622916061 0.07458932505334 0.0522787953471872 0.0515941262071703
"our" 0.0528262017960909 0.0658734406521471 0.107958050586058 0.0445953826626874 0.0497361557590829 0.03096004278115 0.0225502610626377 0.0224051980059374 0.068792168276227
"far" 0.0105652403592182 0.0411709004075919 0.00771128932757557 0.0663213383188684 0.0776369260629587 0.0347127752394712 0.0433658866589186 0.0261393976735936 0.0463024209551528
"side" 0.0281739742912485 0.0494050804891103 0.00771128932757557 0.0617474529175671 0.0679323103050889 0.0356509583540515 0.0589776058561293 0.0186709983382811 0.0423336420161397
"else" 0.0422609614368727 0.0329367203260735 0.053979025293029 0.0377345545607355 0.0667192333353551 0.0422182401561137 0.0398966157262051 0.0373419966765623 0.0463024209551528
"minutes" 0.0176087339320303 0.0905759808967022 0.053979025293029 0.0354476118600848 0.0254746163644083 0.0178254791770258 0.0381619802598484 0.100823391026718 0.0754067998412488
"hadn" 0.0352174678640606 0.0247025402445551 0.0424120913016656 0.0228694270065064 0.076423849093225 0.0318982258957303 0.0485697930579889 0.0784181930207808 0.0383648630771266
"men" 0.0105652403592182 0.0123512701222776 0.0886798272671191 0.0606039815672418 0.0509492327288166 0.0440946063852743 0.0156117191972107 0.048544595679531 0.0489482735811615
"work" 0.0422609614368727 0.0535221705298695 0.0616903146206046 0.0148651275542291 0.0606538484866865 0.0609819024477197 0.0381619802598484 0.031740697175078 0.0449794946421484
